event_id,user_id,session_id,event_ts,event_type,item_id,soft_delta,hard_delta,revenue_usd,txn_id
e_c712e949cfc6,u_01702,s_2ffa1f6af3d2,2024-02-15 15:38:35,earn_soft,,46,0,0.0,
e_1bed4c6cf80c,u_01702,s_8b613b7c12b8,2024-02-20 12:44:57,earn_soft,,61,0,0.0,
e_feb707f07794,u_01702,s_8b613b7c12b8,2024-02-20 12:48:15,spend_soft,item_003,-100,0,0.0,
e_b6ab1a1fe7dd,u_01702,s_809941862c95,2024-02-20 17:52:50,earn_soft,,72,0,0.0,
e_9739e972dea0,u_01702,s_809941862c95,2024-02-20 17:55:01,spend_soft,item_003,-100,0,0.0,
e_8c595a437ac2,u_01702,s_3388bff5c6a9,2024-02-25 15:48:57,earn_soft,,23,0,0.0,
e_0da143958462,u_01702,s_2624bee11b5c,2024-03-12 12:11:40,earn_soft,,26,0,0.0,
e_9f47d76e5b53,u_01702,s_2624bee11b5c,2024-03-12 12:13:08,spend_soft,item_003,-100,0,0.0,
e_2c296c4de553,u_01702,s_dd287a1b6fe9,2024-03-12 17:44:55,earn_soft,,22,0,0.0,
e_140e21f6028f,u_01703,s_b9bc2675ac85,2024-01-14 07:59:29,earn_soft,,39,0,0.0,
e_7758ad88daee,u_01703,s_499f432b1c66,2024-01-16 16:01:48,earn_soft,,20,0,0.0,
e_c5cf8223e47c,u_01703,s_b5342fcb1d43,2024-01-31 20:37:42,earn_soft,,41,0,0.0,
e_0e4ea2f37e69,u_01703,s_b5342fcb1d43,2024-01-31 20:41:02,spend_soft,item_002,-75,0,0.0,
e_5d5979d757fd,u_01703,s_5c19a48179ba,2024-02-12 07:44:23,earn_soft,,75,0,0.0,
e_5d1bac3764cd,u_01703,s_5c19a48179ba,2024-02-12 07:46:44,spend_soft,item_004,-500,0,0.0,
e_823ccb0a631e,u_01703,s_4998c0c88706,2024-02-19 13:26:19,earn_soft,,58,0,0.0,
e_7ccbb61955da,u_01703,s_4998c0c88706,2024-02-19 13:28:20,spend_soft,item_004,-500,0,0.0,
e_7e346479ff0b,u_01703,s_5f49d0d839cf,2024-02-21 17:00:35,earn_soft,,92,0,0.0,
e_c8f67f57598c,u_01703,s_b6c1e1a32ab6,2024-02-21 19:00:39,earn_soft,,50,0,0.0,
e_32ac501ecde1,u_01703,s_b6c1e1a32ab6,2024-02-21 19:02:39,spend_soft,item_001,-50,0,0.0,
e_ba41bf4aea0f,u_01703,s_457cf871425c,2024-03-06 15:21:58,earn_soft,,93,0,0.0,
e_cbb1662781ea,u_01703,s_457cf871425c,2024-03-06 15:22:00,spend_soft,item_004,-500,0,0.0,
e_591569aec894,u_01703,s_5da9f9ad1004,2024-03-08 14:19:31,earn_soft,,76,0,0.0,
e_e6fae253431f,u_01703,s_5da9f9ad1004,2024-03-08 14:20:30,spend_soft,item_002,-75,0,0.0,
e_b6674b2c693d,u_01703,s_e3eecb1f5c33,2024-03-27 07:26:32,spend_soft,item_002,-75,0,0.0,
e_65853628b405,u_01703,s_368b3c743515,2024-03-30 10:03:23,earn_soft,,86,0,0.0,
e_3438b5478ac4,u_01703,s_368b3c743515,2024-03-30 10:06:20,spend_soft,item_003,-100,0,0.0,
e_1dd7119eeca2,u_01703,s_ac57300346ca,2024-03-30 16:48:16,spend_soft,item_002,-75,0,0.0,
e_68dd96864590,u_01704,s_92dd29281ee6,2024-01-24 19:11:45,earn_soft,,29,0,0.0,
e_a30882d06794,u_01704,s_92dd29281ee6,2024-01-24 19:13:43,spend_soft,item_002,-75,0,0.0,
e_15cab60a30b5,u_01704,s_ac10ba3c0db1,2024-01-26 06:19:17,earn_soft,,36,0,0.0,
e_0da5475541cb,u_01704,s_ac10ba3c0db1,2024-01-26 06:19:30,spend_soft,item_003,-100,0,0.0,
e_c8add07de117,u_01704,s_045b7484ec0e,2024-01-26 20:00:45,earn_soft,,29,0,0.0,
e_a252b7092261,u_01704,s_e6099627aaf0,2024-01-30 21:11:35,spend_soft,item_002,-75,0,0.0,
e_e7e220085850,u_01704,s_64bd618bb280,2024-02-07 21:44:09,earn_soft,,56,0,0.0,
e_6b5ab65f5add,u_01704,s_64bd618bb280,2024-02-07 21:44:49,spend_soft,item_001,-50,0,0.0,
e_b9659e581752,u_01704,s_47fb3ad1a22e,2024-02-09 16:05:06,earn_soft,,56,0,0.0,
e_ed741cfa1b36,u_01704,s_47fb3ad1a22e,2024-02-09 16:08:38,spend_soft,item_002,-75,0,0.0,
e_7f7aba2c6c15,u_01704,s_9adef64c6357,2024-02-17 08:10:25,earn_soft,,66,0,0.0,
e_d6683423b98f,u_01704,s_3613296bbd21,2024-03-15 10:09:34,earn_soft,,16,0,0.0,
e_cbed6496808a,u_01704,s_3613296bbd21,2024-03-15 10:12:52,spend_soft,item_001,-50,0,0.0,
e_7ad06246ba93,u_01704,s_f6b40c79411d,2024-03-15 19:33:23,earn_soft,,11,0,0.0,
e_df88a81ab0e7,u_01704,s_f6b40c79411d,2024-03-15 19:36:25,spend_soft,item_004,-500,0,0.0,
e_b933d99fcb4c,u_01704,s_ec54262b8682,2024-03-16 12:31:12,earn_soft,,48,0,0.0,
e_86f5a50709de,u_01704,s_ec54262b8682,2024-03-16 12:31:00,spend_soft,item_001,-50,0,0.0,
e_e2e6926c7898,u_01704,s_2b17ae7f9cec,2024-03-23 16:20:52,earn_soft,,76,0,0.0,
e_91c89899763b,u_01704,s_2b17ae7f9cec,2024-03-23 16:24:22,spend_soft,item_001,-50,0,0.0,
e_7b5f26b1b319,u_01705,s_7e604abfbfc3,2024-01-29 10:48:34,earn_soft,,61,0,0.0,
e_e821c553278c,u_01705,s_3a313de3fc73,2024-01-29 20:14:33,earn_soft,,89,0,0.0,
e_69f4e98d6b5c,u_01705,s_3a313de3fc73,2024-01-29 20:16:09,spend_soft,item_001,-50,0,0.0,
e_59bf713f3628,u_01705,s_0aa5f866f002,2024-01-30 08:08:40,earn_soft,,54,0,0.0,
e_96666000d57c,u_01705,s_4737bd0f6772,2024-01-30 15:09:42,earn_soft,,42,0,0.0,
e_2c3cf9ec04e3,u_01705,s_4737bd0f6772,2024-01-30 15:12:27,spend_soft,item_004,-500,0,0.0,
e_7ee4de437121,u_01705,s_63cb6e10f2cc,2024-02-01 13:36:07,earn_soft,,78,0,0.0,
e_32f31df86092,u_01705,s_63cb6e10f2cc,2024-02-01 13:37:52,spend_soft,item_003,-100,0,0.0,
e_9e8543f62c20,u_01705,s_9c5f5a83ab6d,2024-02-03 12:13:08,earn_soft,,78,0,0.0,
e_69feae3f6e56,u_01705,s_123707838b94,2024-02-04 10:45:45,earn_soft,,63,0,0.0,
e_561f8c08f411,u_01705,s_123707838b94,2024-02-04 10:49:49,spend_soft,item_003,-100,0,0.0,
e_207c59d88b25,u_01705,s_8d1e19863688,2024-02-21 06:10:04,earn_soft,,88,0,0.0,
e_cc0fca1160ae,u_01705,s_0115fef9fc26,2024-02-21 10:50:50,earn_soft,,19,0,0.0,
e_43c81f077170,u_01705,s_791715c4225a,2024-02-23 09:53:52,earn_soft,,24,0,0.0,
e_ba400a3a29f6,u_01705,s_791715c4225a,2024-02-23 09:54:33,spend_soft,item_003,-100,0,0.0,
e_84c1a779bddf,u_01705,s_3951f2ac0fa9,2024-02-23 18:49:47,earn_soft,,55,0,0.0,
e_9663ec20a34a,u_01705,s_3951f2ac0fa9,2024-02-23 18:50:02,spend_soft,item_001,-50,0,0.0,
e_3688c11c5c53,u_01705,s_f3344819aacc,2024-03-25 06:18:52,earn_soft,,18,0,0.0,
e_35067c6f39d5,u_01705,s_f3344819aacc,2024-03-25 06:22:21,spend_soft,item_003,-100,0,0.0,
e_24910e275b1d,u_01705,s_8eb0e41570b4,2024-03-25 07:33:55,earn_soft,,56,0,0.0,
e_af4437959372,u_01705,s_3a780d986b54,2024-03-25 12:56:42,earn_soft,,12,0,0.0,
e_9e251218682d,u_01706,s_8405964af307,2024-02-10 15:53:59,earn_soft,,51,0,0.0,
e_bd5a9f161efc,u_01706,s_2383a725f91b,2024-02-10 19:41:52,earn_soft,,28,0,0.0,
e_7e63a9a3251e,u_01706,s_2383a725f91b,2024-02-10 19:44:41,spend_soft,item_003,-100,0,0.0,
e_c10af2b6dbc0,u_01706,s_22daef3ca834,2024-02-12 21:48:56,earn_soft,,86,0,0.0,
e_bd17b3a5cf60,u_01706,s_22daef3ca834,2024-02-12 21:52:56,spend_soft,item_001,-50,0,0.0,
e_f56d6ae4c478,u_01706,s_1760b43aa869,2024-02-13 09:23:37,earn_soft,,100,0,0.0,
e_d8f07736052e,u_01706,s_a1dbc360203f,2024-02-13 14:43:10,earn_soft,,56,0,0.0,
e_dc7a1c8bf9ff,u_01706,s_aef1528ada8f,2024-02-20 07:44:22,earn_soft,,50,0,0.0,
e_c285035ea930,u_01706,s_aef1528ada8f,2024-02-20 07:47:30,spend_soft,item_001,-50,0,0.0,
e_14252501d5a6,u_01706,s_397878a750ee,2024-02-20 17:52:49,earn_soft,,77,0,0.0,
e_9186eb8c6002,u_01706,s_397878a750ee,2024-02-20 17:52:34,spend_soft,item_002,-75,0,0.0,
e_ced98803b3e0,u_01706,s_b926572e4242,2024-02-23 12:36:58,earn_soft,,28,0,0.0,
e_33125e6e16f4,u_01706,s_b926572e4242,2024-02-23 12:38:00,spend_soft,item_002,-75,0,0.0,
e_a98766972da5,u_01706,s_c07f417a61fd,2024-02-23 20:28:47,earn_soft,,49,0,0.0,
e_a4a5f2ea6c57,u_01706,s_c07f417a61fd,2024-02-23 20:28:13,spend_soft,item_001,-50,0,0.0,
e_f8643456ece5,u_01706,s_4b6cf31fe01d,2024-02-28 14:19:13,earn_soft,,96,0,0.0,
e_a8d8135c8c3d,u_01706,s_4b6cf31fe01d,2024-02-28 14:20:54,spend_soft,item_003,-100,0,0.0,
e_c0ec1fcc248c,u_01706,s_02156e3bf3d9,2024-03-18 06:47:12,earn_soft,,96,0,0.0,
e_8f0ac318226b,u_01706,s_02156e3bf3d9,2024-03-18 06:50:39,spend_soft,item_001,-50,0,0.0,
e_cc6440178194,u_01707,s_4f3977e46724,2024-02-24 07:30:46,earn_soft,,76,0,0.0,
e_90936a0b8614,u_01707,s_4f3977e46724,2024-02-24 07:33:11,spend_soft,item_004,-500,0,0.0,
e_b8e77c6e1ef8,u_01707,s_f143ecb593c7,2024-02-24 14:44:28,earn_soft,,77,0,0.0,
e_b4697ce249b1,u_01707,s_3f1a1984b71b,2024-02-24 17:40:48,earn_soft,,28,0,0.0,
e_7538c4e00d4d,u_01707,s_e854d8c97bcd,2024-02-26 09:26:36,earn_soft,,70,0,0.0,
e_17ba15fbab45,u_01707,s_1f49ecc3492d,2024-02-26 21:37:02,earn_soft,,66,0,0.0,
e_80d6fc1a3d3f,u_01707,s_1f49ecc3492d,2024-02-26 21:40:03,spend_soft,item_003,-100,0,0.0,
e_05acdbcc6af1,u_01707,s_5523774aa69f,2024-02-27 11:01:38,earn_soft,,18,0,0.0,
e_29dd510c2b6b,u_01707,s_49fbdfa78c29,2024-03-03 13:59:18,earn_soft,,64,0,0.0,
e_e03e5b17ba27,u_01707,s_49fbdfa78c29,2024-03-03 14:00:13,spend_soft,item_001,-50,0,0.0,
e_e186e8766640,u_01707,s_f5e6a3e97e1d,2024-03-03 18:04:35,earn_soft,,47,0,0.0,
e_445d998e6895,u_01707,s_ab1da6cd87b5,2024-03-04 12:06:56,earn_soft,,22,0,0.0,
e_bc96afe9b04e,u_01707,s_0817639c3174,2024-03-08 09:10:52,earn_soft,,98,0,0.0,
e_e3f3bfda1cfa,u_01708,s_bf1a34142238,2024-01-09 08:45:58,earn_soft,,69,0,0.0,
e_2bd46219e7b7,u_01708,s_bf1a34142238,2024-01-09 08:46:00,spend_soft,item_002,-75,0,0.0,
e_f5d3ba4dead5,u_01708,s_79886b0f992c,2024-01-09 08:51:44,earn_soft,,76,0,0.0,
e_7fa15ed512e7,u_01708,s_79886b0f992c,2024-01-09 08:53:35,spend_soft,item_003,-100,0,0.0,
e_36fdc2e32d4e,u_01708,s_cf034e0b5bc6,2024-01-10 15:35:07,earn_soft,,19,0,0.0,
e_01c9a57ef782,u_01708,s_cf034e0b5bc6,2024-01-10 15:36:07,spend_soft,item_002,-75,0,0.0,
e_34890d11bb46,u_01708,s_618b24acc30c,2024-01-18 20:47:19,earn_soft,,17,0,0.0,
e_4d76376fd8e9,u_01708,s_e022b3932aed,2024-01-26 21:47:48,earn_soft,,53,0,0.0,
e_2dd9e25c1e87,u_01708,s_25486df7281d,2024-01-27 09:34:15,earn_soft,,13,0,0.0,
e_e3b962171773,u_01708,s_25486df7281d,2024-01-27 09:35:01,spend_soft,item_001,-50,0,0.0,
e_af7f86acd8fc,u_01708,s_48b87fc57bf1,2024-02-03 12:01:42,earn_soft,,73,0,0.0,
e_ee6e3732b0e4,u_01708,s_48b87fc57bf1,2024-02-03 12:02:34,spend_soft,item_004,-500,0,0.0,
e_a4ee9ff97a1f,u_01708,s_a5dbe2a7cea7,2024-02-03 12:50:34,earn_soft,,10,0,0.0,
e_a7180d7d24e2,u_01708,s_747e89469f36,2024-02-20 20:24:44,earn_soft,,37,0,0.0,
e_dc323eb6994e,u_01708,s_747e89469f36,2024-02-20 20:27:19,spend_soft,item_001,-50,0,0.0,
e_307afd350be4,u_01708,s_9ac6b883ea7d,2024-03-04 14:30:30,earn_soft,,48,0,0.0,
e_5fb059c72ca5,u_01708,s_9ac6b883ea7d,2024-03-04 14:32:43,spend_soft,item_002,-75,0,0.0,
e_4d9706896b66,u_01708,s_ac742268e071,2024-03-04 15:33:14,earn_soft,,71,0,0.0,
e_bd063d7aeb10,u_01708,s_ac742268e071,2024-03-04 15:33:54,spend_soft,item_002,-75,0,0.0,
e_bfbaf5818617,u_01708,s_69b19f6b3207,2024-03-04 16:13:42,earn_soft,,96,0,0.0,
e_ea82d1364c61,u_01709,s_6b81b71cbb31,2024-02-05 10:26:32,earn_soft,,10,0,0.0,
e_89bba0f47b31,u_01709,s_1e71eaa23329,2024-02-10 10:48:34,earn_soft,,80,0,0.0,
e_9fd545edb538,u_01709,s_1e71eaa23329,2024-02-10 10:50:59,spend_soft,item_002,-75,0,0.0,
e_25568d7150eb,u_01709,s_1fca2d8f6971,2024-02-10 12:42:59,earn_soft,,29,0,0.0,
e_443938a32c85,u_01709,s_9c70a4f8d2ef,2024-02-11 18:59:59,earn_soft,,81,0,0.0,
e_f92435182899,u_01709,s_9c70a4f8d2ef,2024-02-11 19:02:59,spend_soft,item_001,-50,0,0.0,
e_dd4897a516d6,u_01709,s_c4469d57594f,2024-02-26 09:57:43,earn_soft,,84,0,0.0,
e_f134ca6d29ac,u_01709,s_c4469d57594f,2024-02-26 09:59:07,spend_soft,item_004,-500,0,0.0,
e_513aa23a5dcd,u_01709,s_038c14055f3f,2024-02-29 20:13:34,earn_soft,,95,0,0.0,
e_7fbf8052db57,u_01709,s_038c14055f3f,2024-02-29 20:15:55,spend_soft,item_002,-75,0,0.0,
e_8d459159122e,u_01709,s_48422ca45d83,2024-02-29 20:44:13,earn_soft,,46,0,0.0,
e_0ea9e085363d,u_01709,s_48422ca45d83,2024-02-29 20:44:00,spend_soft,item_001,-50,0,0.0,
e_c30a1a2595f3,u_01709,s_ada62f4cedca,2024-03-14 17:11:54,earn_soft,,74,0,0.0,
e_85b952476a3a,u_01710,s_696f2c39a954,2024-01-18 15:40:16,earn_soft,,45,0,0.0,
e_396958355977,u_01710,s_696f2c39a954,2024-01-18 15:40:30,spend_soft,item_002,-75,0,0.0,
e_5ab7d90b22cd,u_01710,s_b8ec89111a99,2024-01-18 20:46:47,earn_soft,,86,0,0.0,
e_c5464678f237,u_01710,s_b8ec89111a99,2024-01-18 20:48:44,spend_soft,item_002,-75,0,0.0,
e_2b00add7703a,u_01710,s_26f618fa8cd2,2024-01-19 17:25:05,earn_soft,,28,0,0.0,
e_af1674177103,u_01710,s_26f618fa8cd2,2024-01-19 17:28:26,spend_soft,item_004,-500,0,0.0,
e_5ddd1426cd73,u_01710,s_05248b100915,2024-01-20 12:07:30,earn_soft,,48,0,0.0,
e_5a4b17f7dfc6,u_01710,s_05248b100915,2024-01-20 12:10:14,spend_soft,item_004,-500,0,0.0,
e_810036062498,u_01710,s_e74dd440ef24,2024-01-24 14:04:29,earn_soft,,34,0,0.0,
e_ebd9ff1330c7,u_01710,s_e74dd440ef24,2024-01-24 14:04:04,spend_soft,item_002,-75,0,0.0,
e_56219f1632a3,u_01710,s_fbf5a73b28e5,2024-01-30 06:44:08,earn_soft,,20,0,0.0,
e_300b12cfab52,u_01710,s_41db1a1a2620,2024-01-30 19:11:13,earn_soft,,65,0,0.0,
e_864d6b630f03,u_01710,s_41db1a1a2620,2024-01-30 19:14:31,spend_soft,item_003,-100,0,0.0,
e_d5793183c625,u_01710,s_16976cf5f1e2,2024-02-10 15:17:52,earn_soft,,84,0,0.0,
e_7f92bd59fa41,u_01710,s_9e38de67ef58,2024-02-10 18:02:04,earn_soft,,77,0,0.0,
e_32a32e9302f9,u_01710,s_9e38de67ef58,2024-02-10 18:02:05,spend_soft,item_001,-50,0,0.0,
e_96dc02173077,u_01710,s_60523c139cc7,2024-02-16 20:02:20,earn_soft,,96,0,0.0,
e_e7a061435ac9,u_01710,s_fac88a641cc2,2024-02-17 14:19:52,earn_soft,,49,0,0.0,
e_796871be8055,u_01710,s_fac88a641cc2,2024-02-17 14:23:57,spend_soft,item_004,-500,0,0.0,
e_9dc188651a0b,u_01710,s_1408abe51d14,2024-03-01 08:48:57,earn_soft,,30,0,0.0,
e_260433f7ece0,u_01710,s_1408abe51d14,2024-03-01 08:49:10,spend_soft,item_001,-50,0,0.0,
e_97add4999e78,u_01711,s_1983cd88ea11,2024-01-19 14:02:58,earn_soft,,52,0,0.0,
e_322ad7615654,u_01711,s_1983cd88ea11,2024-01-19 14:06:39,spend_soft,item_003,-100,0,0.0,
e_66abd713d947,u_01711,s_ce374d4a95d4,2024-01-19 21:16:34,spend_soft,item_003,-100,0,0.0,
e_213a3348aa80,u_01711,s_337eb4b260f1,2024-01-20 19:17:51,earn_soft,,34,0,0.0,
e_8c0ed7e31006,u_01711,s_337eb4b260f1,2024-01-20 19:20:11,spend_soft,item_001,-50,0,0.0,
e_4155754ccab1,u_01711,s_19d1168643d9,2024-01-22 11:22:03,earn_soft,,18,0,0.0,
e_6a55deced3a4,u_01711,s_19d1168643d9,2024-01-22 11:22:25,spend_soft,item_004,-500,0,0.0,
e_588d3288ce67,u_01711,s_9b18b4873f80,2024-01-23 11:24:18,earn_soft,,13,0,0.0,
e_775c1c94202c,u_01711,s_d2d00f600307,2024-01-23 12:34:20,earn_soft,,25,0,0.0,
e_9bec8689a635,u_01711,s_d2d00f600307,2024-01-23 12:36:33,spend_soft,item_001,-50,0,0.0,
e_373c27e03e08,u_01711,s_b69d10c1511c,2024-01-23 19:35:51,earn_soft,,26,0,0.0,
e_75395e1d6ec5,u_01711,s_b69d10c1511c,2024-01-23 19:36:59,spend_soft,item_001,-50,0,0.0,
e_b61239109136,u_01711,s_4155db277331,2024-01-24 19:49:50,earn_soft,,46,0,0.0,
e_cb51399754f2,u_01711,s_4155db277331,2024-01-24 19:53:10,spend_soft,item_002,-75,0,0.0,
e_8f3471a15da2,u_01711,s_b59303abec46,2024-01-25 21:00:36,earn_soft,,84,0,0.0,
e_2d6360c1cf78,u_01711,s_b59303abec46,2024-01-25 21:04:40,spend_soft,item_004,-500,0,0.0,
e_665798ad85cf,u_01711,s_3489d59e40ed,2024-01-28 12:04:40,earn_soft,,48,0,0.0,
e_fb9761800a0a,u_01711,s_3489d59e40ed,2024-01-28 12:04:47,spend_soft,item_001,-50,0,0.0,
e_c5c990ecc691,u_01711,s_be8c16933c3b,2024-01-28 13:12:51,earn_soft,,87,0,0.0,
e_1f795ac8e221,u_01711,s_be8c16933c3b,2024-01-28 13:14:03,spend_soft,item_001,-50,0,0.0,
e_9ee4e7185620,u_01711,s_812034437557,2024-01-28 17:53:04,earn_soft,,90,0,0.0,
e_e2d13a0b5f69,u_01711,s_2694cf4349c2,2024-01-30 08:33:41,earn_soft,,10,0,0.0,
e_c664e54bd857,u_01711,s_2694cf4349c2,2024-01-30 08:37:45,spend_soft,item_001,-50,0,0.0,
e_a8f9dd17030c,u_01711,s_ce4431170d29,2024-01-30 11:50:50,earn_soft,,42,0,0.0,
e_a191c91612d0,u_01711,s_ce4431170d29,2024-01-30 11:52:09,spend_soft,item_002,-75,0,0.0,
e_b8db1a05195b,u_01711,s_1fdc5fa8ace4,2024-02-01 18:30:27,spend_soft,item_004,-500,0,0.0,
e_278532a1996b,u_01711,s_e651527a67bc,2024-02-03 17:14:42,earn_soft,,81,0,0.0,
e_5a7355e5c129,u_01711,s_e08be839d262,2024-03-14 16:43:00,earn_soft,,88,0,0.0,
e_4abb0e3c87df,u_01711,s_e08be839d262,2024-03-14 16:46:09,spend_soft,item_001,-50,0,0.0,
e_b175e1ee873d,u_01712,s_0640240329a0,2024-01-01 11:31:50,earn_soft,,68,0,0.0,
e_8d60747e4952,u_01712,s_5401556a76d9,2024-01-02 09:22:29,earn_soft,,66,0,0.0,
e_e90db4e598e3,u_01712,s_b56f3c60aa01,2024-01-04 14:34:24,earn_soft,,36,0,0.0,
e_4fa4512b5ca1,u_01712,s_b56f3c60aa01,2024-01-04 14:37:19,spend_soft,item_001,-50,0,0.0,
e_642ab99f482c,u_01712,s_4ea08e81870b,2024-01-08 12:00:00,earn_soft,,93,0,0.0,
e_479381727ee8,u_01712,s_43d5b456ce03,2024-01-12 10:56:31,earn_soft,,60,0,0.0,
e_f4257ea06ce6,u_01712,s_192a578c6cbf,2024-01-12 11:10:20,spend_soft,item_004,-500,0,0.0,
e_59a818e6d5ec,u_01712,s_0f7ca1c2c168,2024-02-13 10:51:30,earn_soft,,99,0,0.0,
e_088bbd3ee657,u_01712,s_0f7ca1c2c168,2024-02-13 10:55:47,spend_soft,item_004,-500,0,0.0,
e_3dffbfa640dd,u_01713,s_33033f2edfc0,2024-01-03 07:39:52,earn_soft,,13,0,0.0,
e_74fa8749714c,u_01713,s_c44c0dd9ec43,2024-01-03 19:00:44,earn_soft,,31,0,0.0,
e_da15c71caeaa,u_01713,s_1c65b8e1039e,2024-01-05 06:52:32,earn_soft,,66,0,0.0,
e_4a85644a0de5,u_01713,s_1c65b8e1039e,2024-01-05 06:52:58,spend_soft,item_001,-50,0,0.0,
e_87922f43bc1b,u_01713,s_01682d48085f,2024-01-05 13:03:58,earn_soft,,34,0,0.0,
e_75ca4bafe291,u_01713,s_01682d48085f,2024-01-05 13:05:34,spend_soft,item_001,-50,0,0.0,
e_8d8e05860bde,u_01713,s_d3231f3c8f9d,2024-01-11 19:53:53,earn_soft,,63,0,0.0,
e_6aa87c674bed,u_01713,s_d3231f3c8f9d,2024-01-11 19:54:34,spend_soft,item_002,-75,0,0.0,
e_ce6abde0d35d,u_01713,s_cab1d1c8a807,2024-02-07 12:43:53,earn_soft,,26,0,0.0,
e_91f82fc27bdb,u_01713,s_90c06f8a0d7e,2024-02-23 13:55:30,earn_soft,,47,0,0.0,
e_176f651c0e43,u_01713,s_55d3880675c3,2024-02-23 18:16:23,earn_soft,,84,0,0.0,
e_dbf44f25ac3c,u_01713,s_ad1ecc95d8be,2024-03-01 14:39:59,earn_soft,,78,0,0.0,
e_1defe3836aa4,u_01713,s_9b86b92fab32,2024-03-01 16:44:38,earn_soft,,47,0,0.0,
e_23fa01b56f06,u_01713,s_e644a5d21290,2024-03-04 20:42:30,earn_soft,,28,0,0.0,
e_36397a1819c4,u_01713,s_aef8995245db,2024-03-04 21:52:55,earn_soft,,79,0,0.0,
e_41e9758a4b1d,u_01713,s_aef8995245db,2024-03-04 21:56:55,spend_soft,item_003,-100,0,0.0,
e_8d7f33020f36,u_01713,s_ab96fb0168eb,2024-03-10 09:15:18,earn_soft,,61,0,0.0,
e_ef7891d4f925,u_01714,s_54c93f484abb,2024-02-10 06:39:32,earn_soft,,88,0,0.0,
e_17f8c9fa8df4,u_01714,s_54c93f484abb,2024-02-10 06:41:07,spend_soft,item_004,-500,0,0.0,
e_3edb1eb658e1,u_01714,s_d19907753edf,2024-02-10 16:38:53,earn_soft,,81,0,0.0,
e_a1fc645796bd,u_01714,s_02d79771df94,2024-02-13 09:14:55,earn_soft,,40,0,0.0,
e_b3854ca6a7a1,u_01714,s_02d79771df94,2024-02-13 09:18:46,spend_soft,item_001,-50,0,0.0,
e_f1df4907d2bc,u_01714,s_fe2143bc4fcc,2024-02-14 18:21:57,earn_soft,,39,0,0.0,
e_432521fc5997,u_01714,s_fe2143bc4fcc,2024-02-14 18:24:55,spend_soft,item_002,-75,0,0.0,
e_d273b96172ae,u_01714,s_708d7720548d,2024-02-15 13:47:48,earn_soft,,38,0,0.0,
e_e835e2f999b7,u_01714,s_708d7720548d,2024-02-15 13:50:14,spend_soft,item_003,-100,0,0.0,
e_5d4f01de99bf,u_01714,s_1dcd5befd63f,2024-02-17 09:17:03,earn_soft,,72,0,0.0,
e_75075372cb65,u_01714,s_dde751fa9a51,2024-02-17 16:45:03,earn_soft,,61,0,0.0,
e_904e091cdf17,u_01714,s_dde751fa9a51,2024-02-17 16:45:54,spend_soft,item_002,-75,0,0.0,
e_7b6bf2d5b50e,u_01714,s_13b94323e0de,2024-02-18 08:12:47,earn_soft,,59,0,0.0,
e_82ac83890549,u_01714,s_13b94323e0de,2024-02-18 08:17:00,spend_soft,item_002,-75,0,0.0,
e_3dafea3f953f,u_01714,s_eff6da1adae7,2024-02-18 12:03:58,earn_soft,,61,0,0.0,
e_47dca90311e5,u_01714,s_eff6da1adae7,2024-02-18 12:03:17,spend_soft,item_004,-500,0,0.0,
e_57c5ce72e19e,u_01714,s_bd1d9db2011a,2024-02-19 17:46:53,earn_soft,,31,0,0.0,
e_869e86fb8ff3,u_01714,s_bd1d9db2011a,2024-02-19 17:49:39,spend_soft,item_004,-500,0,0.0,
e_dc01899ddaf0,u_01714,s_3df0c74576e1,2024-02-28 06:45:00,earn_soft,,29,0,0.0,
e_867ecee0083d,u_01714,s_3df0c74576e1,2024-02-28 06:45:45,spend_soft,item_002,-75,0,0.0,
e_aa12249e8c24,u_01714,s_05dc2b330e69,2024-02-29 07:47:22,earn_soft,,89,0,0.0,
e_ff5a5754e47e,u_01714,s_05dc2b330e69,2024-02-29 07:50:36,spend_soft,item_001,-50,0,0.0,
e_ea6fb0bffeb4,u_01714,s_2d260a5d64c8,2024-03-06 06:25:38,earn_soft,,25,0,0.0,
e_d590416b4ab9,u_01715,s_930f53f48cda,2024-01-25 06:52:32,earn_soft,,36,0,0.0,
e_c0d82e473d5c,u_01715,s_70256bcd23ab,2024-01-25 14:01:45,earn_soft,,29,0,0.0,
e_91dcecb81451,u_01715,s_16210cc7b1a8,2024-01-26 21:00:31,earn_soft,,61,0,0.0,
e_5b50d847cfb9,u_01715,s_16210cc7b1a8,2024-01-26 21:02:44,spend_soft,item_003,-100,0,0.0,
e_563c7f4e17ad,u_01715,s_7cdcd197f127,2024-01-27 16:19:59,earn_soft,,40,0,0.0,
e_c86aa1363057,u_01715,s_7cdcd197f127,2024-01-27 16:20:47,spend_soft,item_002,-75,0,0.0,
e_163f7d7a8629,u_01715,s_dd766e91fa60,2024-01-29 08:28:39,earn_soft,,83,0,0.0,
e_b69cf414dd78,u_01715,s_0ab84c5727c4,2024-01-29 11:16:30,earn_soft,,93,0,0.0,
e_225d37b02295,u_01715,s_0ab84c5727c4,2024-01-29 11:18:06,spend_soft,item_002,-75,0,0.0,
e_761a6772b7c1,u_01715,s_2c2ce8122539,2024-01-29 20:34:53,earn_soft,,85,0,0.0,
e_0031533c16e2,u_01715,s_2c2ce8122539,2024-01-29 20:37:37,spend_soft,item_001,-50,0,0.0,
